tid,age_group,competition_level,n_games_scored,last_game_scored_ts
10a637b447cfcd7cb874564655545c79,Between 13 - 18,club_travel,8,2020-10-04 19:32:04
e82a313f66fde398aeea466999fca810,Under 13,club_travel,10,2020-10-04 19:44:12
874ef3a487f0463937637c7d4f56b25f,Under 13,club_travel,9,2020-10-05 00:52:06
3853676cbb48e2879ba2edf667747921,Under 13,club_travel,9,2014-07-20 22:46:59
8909f90f388d5b83c929e697797c0d12,Between 13 - 18,school,31,2017-05-04 17:33:44
da955d6dac1224bbafe43015d1153ce4,Between 13 - 18,school,16,2017-05-11 20:29:38.898662
4cc10354e495a816e710585f531b7b50,Between 13 - 18,school,20,2017-05-13 16:45:06
ea5a40d9e4972d595817ff93d53144ce,Between 13 - 18,school,16,2017-05-15 00:07:43
27d3dfe8efb819c9a5e786d3575c60f5,Under 13,recreational,19,2017-05-20 00:00:37
8fdc1dbc69b3526d56108b4ae0123224,Under 13,club_travel,15,2017-05-28 17:44:41
884b00d4aafd57885e59518f703d8515,Under 13,recreational,21,2017-06-03 16:40:02.735128
235f9c36ea2d5f625822ee5b01aeaff7,Under 13,club_travel,31,2017-06-18 12:12:20
a6f39908ba8e50dfcb0b4ca4361bc08f,Under 13,recreational,16,2017-07-06 22:50:57
bfbfd81cd5af2789719e5b2bca68fd9c,Between 13 - 18,club_travel,47,2017-07-09 19:18:45
d2585aeb1f82df2f1f507886ab3298b2,Under 13,club_travel,47,2017-07-15 14:35:27
ed092be7f273657b50a2903dd46df943,Under 13,recreational,3,2017-07-22 18:04:06
2c31f339d0b47df721dd893292fdf36a,Between 13 - 18,recreational,42,2017-07-30 01:32:02
e78d9f659e4daac48db7138b9d5562f5,Between 13 - 18,club_travel,42,2017-08-03 17:09:31
9edb7a27aaf643f3130d9edee75543b1,Between 13 - 18,club_travel,19,2017-08-13 11:41:35
68c1380282ef3c9145061068312d0ae0,Under 13,club_travel,22,2017-08-27 15:21:17
94f96e7c47e4158dcd092e7e50cdef4a,Under 13,club_travel,2,2017-08-27 19:05:04
8deba4a0a796523738d0d95802c8c64e,Between 13 - 18,club_travel,22,2017-10-28 19:41:09
cd87d4732cd06bc5d0b69fa9292889d3,Under 13,club_travel,29,2017-11-05 15:44:36.384428
bf3bc64f4663ee1ceebccc9e3e77927d,Under 13,club_travel,6,2018-03-17 20:16:40.751645
4bdb4f8833c38f1f01639a1c5984ec0e,Between 13 - 18,school,22,2018-04-24 22:16:31
0afe4d26e223626441ae9054141af341,Between 13 - 18,school,25,2018-04-26 22:21:16
ce84d040c9c6f6f7727c4c9eb6667643,Between 13 - 18,club_travel,25,2018-04-29 14:04:06
3251d2f2914fc2458f2c7554e015f0aa,Between 13 - 18,school,44,2018-05-10 21:12:12
ab5c6cd9107d19c3eaf43dcf56266769,Between 13 - 18,school,16,2018-05-11 22:20:00
534a0b207d644710da6ad49f60e7d19a,Between 13 - 18,school,19,2018-05-11 23:10:10
0b3031b9f851a01ff00db6609190ff2c,Under 13,recreational,1,2018-05-12 14:58:50
3143c90ca79b8446f3723d55523c0ab4,Between 13 - 18,school,32,2018-05-12 18:48:43
701c39dd8edfd00d4f3c508103350dde,Between 13 - 18,school,27,2018-05-20 13:21:43
5a0f41b823a487948af165616440d196,Between 13 - 18,school,16,2018-05-23 19:55:18
fbb357d1fd90df826917f9aa7bdcef34,Between 13 - 18,school,13,2018-05-24 20:15:09
4cebbd2b4fb9255d4d2ae4a5b0421f48,Between 13 - 18,school,14,2018-05-26 00:12:03
8ee9b2a73ba6e8d757079262f8312fd0,Under 13,club_travel,4,2018-06-06 00:02:35
6bd10e0a8747ee4ebc885fa85ca112b9,Under 13,recreational,12,2018-06-08 22:14:24
f0ae70aa09d056daf4ff4bb4e7e5ab64,Under 13,club_travel,11,2018-06-16 17:00:58
8bc4d4fd6550aea75a3ff6e927f20c2a,Under 13,recreational,3,2018-06-16 22:25:13
1c46876779cae8e9a1d026c4056ae876,Under 13,club_travel,7,2018-06-17 13:41:58
d28f44c742577a1cad3092c2cde491e4,Under 13,club_travel,36,2018-06-21 14:27:01
53437bc550daf4b5a799c1bd0017df6c,Under 13,club_travel,47,2018-06-22 22:27:51
1acdb6ca0fed26f83ff5ca8fa5a2a7ab,Under 13,club_travel,31,2018-06-23 17:55:40
bca039b088c153e1311a8ccfb39b1e27,Under 13,recreational,4,2018-06-24 14:26:22
5488e6d2ee07af39446fef01cbe8df36,Between 13 - 18,recreational,17,2018-06-28 21:06:22.725837
b57557ed5bdb6a5bdefc4ede913f8a14,Under 13,club_travel,25,2018-06-30 17:04:47
a38d7635d4f342eade12f48d88c652c6,Under 13,club_travel,41,2018-07-01 16:50:51
e19b495f3e9db8333e559ff2fe6dcba9,Under 13,club_travel,29,2018-07-01 19:17:43
b1f4cd24388a039801fea350745e0c90,Between 13 - 18,school,39,2018-07-05 21:38:38.432816
b171c00f71e4ecd13e450f059f5b47b9,Under 13,club_travel,23,2018-07-08 15:45:44
82e7d2322d95ac618a061730d9d98dc4,Under 13,club_travel,21,2018-07-08 16:01:55
e369abba97bf49576c7bab19f1ad48ed,Under 13,club_travel,51,2018-07-09 16:29:29.722098
7ac0aa7bc32fc86d45d1e83057d8fbda,Between 13 - 18,school,23,2018-07-09 20:12:52
a990d7e711c5ac4b10397365419b0bed,Under 13,club_travel,45,2018-07-12 20:00:41
7fcd88d21cf0b6a1e07daf97aae2e697,Between 13 - 18,club_travel,36,2018-07-14 21:05:19
28e5935a445fc2261e5800184cd35631,Between 13 - 18,club_travel,41,2018-07-15 14:15:36
e8a8920559654e2af3593b691049fd66,Under 13,club_travel,49,2018-07-15 14:44:50
f4c60cca17d378ce64d77faca853237c,Under 13,club_travel,53,2018-07-15 15:59:53
5cbbc0a61c27e1c2073a29f731286652,Under 13,club_travel,21,2018-07-15 19:08:57
4c71fbacb1d06d832cfc1a2f9f52501f,Under 13,club_travel,28,2018-07-18 00:37:10
fd9862bfb2187d16fb6b4e3ca7853a0a,Under 13,club_travel,22,2018-07-18 21:51:58
082ecafd8b78fcdb24627851769d622b,Under 13,club_travel,23,2018-07-19 12:43:02
f0a54a866ec966bf194ae1a0011d2afc,Under 13,recreational,3,2018-07-19 21:15:49
5fa9d41e1cc544207905495d1b8f09e0,Between 13 - 18,club_travel,39,2018-07-20 19:57:14
9fd4e9511615ba29b05628f38fa33ca0,Under 13,club_travel,16,2018-07-21 18:04:21.467769
796fcc066c45615e12292bc24c046cdd,Between 13 - 18,club_travel,22,2018-07-22 01:26:56
972bd54dd425df679b11416409d835af,Under 13,club_travel,54,2018-07-22 02:02:53
98794baeb38f06bc27d25bb51e21762c,Under 13,club_travel,5,2018-07-22 13:56:49.208367
9df824aa37768fa0832334d797567ea7,Between 13 - 18,club_travel,40,2018-07-24 19:58:05
10a522b870b63353a022bd701e3539b4,Under 13,recreational,10,2018-07-26 20:02:46
ba948899489961e64ea5c2655bdd977a,Under 13,club_travel,132,2018-07-27 00:52:46
6df4fc18228089fa78595f9984c84362,Between 13 - 18,club_travel,30,2018-07-27 23:58:51
f34e69ad86d1934c3b1b517e5e1c38d8,Under 13,club_travel,39,2018-07-29 22:04:30.873673
d4230d386597326b8a15bdddabc9b765,Between 13 - 18,club_travel,46,2018-08-02 13:29:32
bbde47bebda7a3dac146773297477a9e,Under 13,club_travel,28,2018-08-02 23:05:28
f79bf5769667e61b01496f3fe64b2c4c,Under 13,club_travel,21,2018-08-11 21:24:07
7e0789175f0909798fb6eb61454410b3,Between 13 - 18,recreational,20,2018-08-15 13:42:45
11473aa5e887d7d76a612b286bbdb4ea,Under 13,recreational,8,2018-08-15 23:11:56
84b5b7ec714357493f11dac7adb80df6,Under 13,club_travel,15,2018-08-19 18:17:49.976076
d427023f2344137d8fa93bfb5037b356,Under 13,club_travel,38,2018-08-26 15:54:43
7d550fef8f329f4da273ac6cebea18ee,Under 13,recreational,11,2018-09-26 01:11:37.523447
37ba914c35e7d74607aa8a14bab7cebc,Between 13 - 18,club_travel,37,2018-09-30 21:58:30
99ba5be9fd3084830f805cc68d68e669,Between 13 - 18,club_travel,2,2018-10-05 14:16:45
2fa2e561f1c774347a7ddd81110409f3,Under 13,club_travel,24,2018-10-06 19:46:57
8fef600e27847ea826e9d561e41d5fe9,Between 13 - 18,club_travel,4,2018-10-07 19:11:01.01195
45b42ddfde39e3e9aea735dcc89ab7a7,Under 13,club_travel,54,2018-10-14 16:53:21
bda186bee3832b37167324b0db1196ac,Under 13,recreational,8,2018-10-14 22:42:01.243454
87cec408fbcd3f7a3d6963fcfe8962dd,Under 13,recreational,10,2018-10-18 23:41:57
2d8dcb847e18f424eb9568e11dc8c7ed,Between 13 - 18,club_travel,68,2018-10-20 19:29:20.011653
df000d086b48f146d48bbe26b1f901c7,Under 13,club_travel,5,2018-10-28 18:34:44
ca7ff1a988900faf8c730f99767efe0a,Under 13,club_travel,24,2018-10-28 19:15:38
483f95c8bf366ceba1e203c306d4e0f2,Under 13,club_travel,9,2018-11-04 22:27:27
7074cded18067fcdd7bbcb37d129d041,Between 13 - 18,club_travel,15,2018-11-17 22:53:26.158617
76ea2d0dd270f8999c5eac43495a00be,Between 13 - 18,club_travel,20,2018-11-18 17:55:18
dec152b85527a68c8adc9ede442989ff,Under 13,club_travel,36,2018-12-09 00:03:22
0614bfcc17895d3907d76d018789e56b,Under 13,club_travel,10,2018-12-16 15:56:24
5051e58b8a7a30be2de929495efcc47a,Under 13,club_travel,12,2018-12-29 21:35:04
fc26c26a439dcdc0a4e303e7d753e6d2,Between 13 - 18,school,1,2019-02-26 22:09:17
cb25ae5c46f7d5a92678993d955ee146,Under 13,club_travel,24,2019-03-10 00:08:52
99bb26c1a75d9a3f963473b265d5ccf2,Between 13 - 18,school,3,2019-03-29 00:44:55
73888d70e74467569d631e7a905463b0,Between 13 - 18,school,16,2019-04-04 20:50:20
eeb3c4ac277c530fb2de7ee0c4dea518,Under 13,club_travel,19,2019-04-14 14:40:54
3c890eeaab7933e160c67e8fa295342d,Between 13 - 18,school,31,2019-04-18 21:55:25.700447
d0d457b66bb5233bf0ab95f6f12fb3bf,Between 13 - 18,school,29,2019-04-25 03:45:42
9d6923107c9167735dab1092d2d51ab9,Between 13 - 18,school,21,2019-04-29 19:36:56.413159
4dd79d2899faf64e94daafb3ac530ab9,Between 13 - 18,school,35,2019-05-03 23:27:13
3f888ee9af1e3b005621336c00a01436,Between 13 - 18,school,36,2019-05-04 00:14:48
4e95f08b94ad61f6086dfdeaa443b4d1,Between 13 - 18,school,30,2019-05-04 01:02:03
89d74228ff8576860c31ea6e67616596,Between 13 - 18,school,28,2019-05-14 00:20:56
0f98ec6f2a6e8b2e7221db6957d77453,Under 13,recreational,13,2019-05-14 23:55:12
a79cd8188b0e62e0e899a22da9284c0d,Under 13,recreational,22,2019-05-15 23:16:04
a8ff68802ad6a68aefeaf18a8dc70524,Between 13 - 18,school,34,2019-05-18 18:48:55
282452feffc8d6d44bd448104ee44750,Between 13 - 18,school,26,2019-05-24 19:14:25
f6673463b4d59c211adc3cf0aa516aed,Between 13 - 18,school,31,2019-05-28 20:22:08
39deeef5a58924b4f71518ef64a7db03,Between 13 - 18,school,15,2019-05-31 20:03:54.324973
414398a9316bef3ab0246e3420fc1bcd,Under 13,recreational,11,2019-06-01 18:51:38.123032
7f8a34dcfec9267554953b958b010f59,Between 13 - 18,club_travel,34,2019-06-09 12:52:01.78207
7e47e2df32cfc46967266c29c9ef5abc,Under 13,recreational,21,2019-06-09 15:02:51
a65a360147d334b9ec36cfe01787ab63,Under 13,club_travel,41,2019-06-09 20:02:32
9af83ba0ead6ce333c72ff8887194e54,Under 13,recreational,18,2019-06-14 00:22:25
7f482487baf8fb2424991b5a6ef22a7e,Under 13,recreational,2,2019-06-20 13:32:15
cc8afe7d6e1763c4f27d3f01b8b426a1,Under 13,club_travel,18,2019-06-23 20:33:14.051678
6d16334dfe7e6c6e2ee958d7e8886f7f,Under 13,club_travel,24,2019-06-29 04:44:01
19c1014124fca85c6f603d8979ad1ab4,Between 13 - 18,club_travel,22,2019-06-30 14:59:17
09fb7d905d5be667e37982f899833c7d,Between 13 - 18,club_travel,23,2019-06-30 15:02:30
ac9c03d62a328749a2b0f724ebab5c1d,Under 13,club_travel,16,2019-07-01 14:45:00
c59aab4023ffd252b1ba633c5ff0e886,Under 13,recreational,8,2019-07-02 23:40:41
5eb127f8d11b64b8fdfe3b18b8474784,Under 13,club_travel,42,2019-07-03 18:21:46
6ac0961b832c45a8f2ddd8270c66a576,Under 13,club_travel,46,2019-07-06 13:38:38.486287
0e3e7d7e8df3bc4048cee73fb4faca19,Under 13,club_travel,68,2019-07-06 15:40:29
f5628053f2067967c1864e725e9bd1d0,Under 13,club_travel,8,2019-07-07 01:27:33
4819af79ea16087f37fb21d15ee68e3c,Between 13 - 18,recreational,33,2019-07-07 14:37:30
c0e5da102a298ba9b85a549d81febf34,Under 13,club_travel,15,2019-07-07 19:14:31
00a074a5745d67016709b022a365dc4f,Between 13 - 18,club_travel,43,2019-07-08 12:19:29
982c44221e5f4a82f853165ee390cc29,Under 13,recreational,33,2019-07-10 00:20:11.533006
7bd911ef320ee3e77da7d5579283a91e,Between 13 - 18,school,17,2019-07-10 21:40:41
bb0f63f89a56389dce224f5944abc5c6,Between 13 - 18,club_travel,22,2019-07-10 23:16:43.57615
be5e512e60e4d4dee51efa4ebf5b4a1a,Under 13,recreational,3,2019-07-11 00:59:12
b5ae83e1cc67663c7143356a6feb8462,Under 13,club_travel,24,2019-07-13 14:46:42
0ccb912716682f4c74ae5333f80ad868,Between 13 - 18,club_travel,61,2019-07-13 17:46:24
517099c2c4ddca674105e43fb31065ad,Under 13,club_travel,44,2019-07-13 23:39:38
659378e5c131d549b97b7f6172bbc319,Between 13 - 18,club_travel,20,2019-07-14 16:48:20
1a534c839cf18ef7cceca92e1b1416da,Between 13 - 18,club_travel,40,2019-07-15 00:48:46
0796a6b5403fc2a0520bdb173c58c911,Between 13 - 18,club_travel,38,2019-07-15 01:57:31
58db10d6a0fd5475655a16c33e5949f2,Under 13,club_travel,6,2019-07-15 21:06:05
d5e07490ac680ff957d4bcda46dfd6cb,Under 13,club_travel,84,2019-07-17 00:10:09
d70c153741d7f26d838e64b8d435f182,Under 13,club_travel,37,2019-07-18 16:25:31
608ff8e6a57d2858efdc52e54b157625,Between 13 - 18,club_travel,36,2019-07-18 22:34:47
d7f65f9fe611782f10620c77e291ac02,Under 13,club_travel,84,2019-07-19 15:26:23.866753
a7a2dba41a5a5876bc256256df16df70,Between 13 - 18,school,3,2019-07-19 23:48:36
279d02f10fe9fdb1ef3f52fcf3252425,Under 13,recreational,12,2019-07-20 14:45:41
26f0a6a5398fa2a6da9dd8f04caeafb2,Between 13 - 18,school,24,2019-07-20 17:10:42
858487f3fcb880455a5f9d38a6b0ef3d,Under 13,club_travel,37,2019-07-21 19:01:10
6a69eb35cdcd85cfcc5654ff44b11e99,Under 13,club_travel,34,2019-07-21 20:18:03
96441dc0c440bcdcdfccc7cba91890a4,Under 13,club_travel,22,2019-07-21 20:49:30
6c08729a15aa6f7e5ddb849eefd06dd4,Over 18,club_travel,16,2019-07-22 23:44:16.61082
08eaf6342b75a3974f496c39347319ce,Between 13 - 18,club_travel,51,2019-07-23 19:52:59
a3842d81c086d9aa5355b6814399c666,Between 13 - 18,club_travel,30,2019-07-24 17:01:54
cfbc6d71838851ce135494157f252ef6,Between 13 - 18,club_travel,59,2019-07-27 20:14:55
e12b3332a494689f23badf37e1164582,Under 13,club_travel,33,2019-07-27 21:38:51
5ded3ca89bccc9c67689cf1c1e27b904,Between 13 - 18,club_travel,65,2019-07-28 01:02:30
2d73e0a07d03ae62b3d62f86d265d1f5,Under 13,club_travel,1,2019-07-28 18:01:53.553728
b0bbe2789effb0e78ca7387626ba7641,Under 13,club_travel,27,2019-07-28 18:55:55
98a4298f82400f6d144d1e2f900237ef,Between 13 - 18,club_travel,50,2019-07-28 21:27:26
bc31db31840fe06ba164f6f847645ca5,Between 13 - 18,club_travel,17,2019-07-29 11:55:52
9d2872f8db5f0367a4766a745b716162,Between 13 - 18,club_travel,40,2019-08-04 11:40:57
4f7cd761d297a0a7937b3168bdc69573,Under 13,recreational,5,2019-08-04 14:24:06
dd59a76f1ecd16aad700c918035b1227,Under 13,club_travel,5,2019-08-12 00:04:06
8ca126fa917a639019106b67b6406f66,Between 13 - 18,club_travel,41,2019-08-18 17:51:56
2ecf8f68d552ecfa2be8bd715d5f2542,Under 13,club_travel,2,2019-08-24 14:02:01
99dba12c856059be08e1de711c2fc39c,Under 13,recreational,10,2019-08-24 19:59:53
ff0d47fae8f35e4904a638604588aa61,Under 13,club_travel,26,2019-08-25 20:17:57
735670090cc12dec086f3430499532ce,Under 13,club_travel,32,2019-09-08 12:27:36
50f59e037e9c1b8e88d86e6a46151a5b,Between 13 - 18,club_travel,38,2019-09-15 17:30:46
73ba79c56b21c3b2d1e84d184b4d57f5,Between 13 - 18,school,20,2019-09-17 21:48:18
41c24077a308e3f4856f50c945e6e5cb,Between 13 - 18,recreational,10,2019-10-06 23:39:52
26138395c48ae4900282b850a38f2fc1,Between 13 - 18,club_travel,15,2019-10-20 14:59:13
7d88191de707525eae096a831e008e84,Between 13 - 18,club_travel,13,2019-10-20 18:43:39
012e7a93e8a54fa4bf2603dd58d7da1f,Between 13 - 18,club_travel,5,2019-10-20 23:26:42
b576bbc451f71597f1267ace0d9c25da,Between 13 - 18,club_travel,21,2019-10-26 15:15:48
b2dae8af3e5d81d653ffd456963a4ec5,Between 13 - 18,club_travel,14,2019-10-27 12:27:55.876293
1ca676a797c796fa0f7664c22b19d22d,Between 13 - 18,club_travel,26,2019-11-03 19:09:56
44f4013786a4898a65dbb8feb5c3c911,Under 13,club_travel,24,2019-11-10 15:00:14
0ed4af5c72cdb9c86a33833ff28f7008,Under 13,club_travel,16,2019-11-16 16:14:14
ecf96e129bd2b0a6573ee20493802b8e,Under 13,club_travel,24,2019-11-17 13:00:03
539a0f1e26e1ac744ec10deeae9b4b7b,Between 13 - 18,club_travel,34,2019-12-01 18:24:16
3637659ea31d38ba3c28d45cc0e2200f,Under 13,club_travel,21,2019-12-15 18:03:39
e4cfcc2425cdf5a019bb33fff8790423,Between 13 - 18,club_travel,23,2020-01-12 20:23:02
786759243447efaad5466ad8731d2b6c,Between 13 - 18,club_travel,21,2020-02-08 07:00:04.289111
a6135980effdb11919ab6fa181c67dbd,Between 13 - 18,school,9,2020-02-28 23:06:01
5112bda82b047043545b60d6f70f6590,Between 13 - 18,school,6,2020-02-28 23:43:31
caf6abfdd420599fbb430f279a22aada,Between 13 - 18,school,10,2020-02-29 18:04:34
6622dc28836833d02f86377dc79bca7b,Under 13,club_travel,38,2020-03-01 20:14:00.31472
b26c1cba670c4e6285a612a4ee3ade33,Under 13,recreational,1,2020-03-07 02:13:41
b7caea704cb44903c3cd05f52c079770,Between 13 - 18,school,8,2020-03-07 16:55:13
744a37ceaf939e18c601462ed0462e6e,Under 13,recreational,1,2020-03-07 20:30:54
7f2cbd7474c2780a107b80e1b9b1cc6d,Over 18,school,13,2020-03-08 21:20:36
1b828ec4337f6d585a3ae971e2f663d2,Between 13 - 18,school,6,2020-03-09 21:44:15
dc2a1eec9d902b9b866bc1adb67f6e9e,Between 13 - 18,school,13,2020-03-10 20:29:17
6b34938671429aee440bef1d77d0e8bc,Between 13 - 18,school,12,2020-03-12 20:38:54
50c8633b74b27075d73be7298c10a792,Between 13 - 18,school,3,2020-03-13 00:02:50
6ac0f5230c4f348461c685ad79861aaa,Between 13 - 18,school,7,2020-03-13 20:14:07
acd6b47e5ea51f341fcc0552ffbc9607,Under 13,club_travel,30,2020-05-16 01:37:38
c4814122285060c4ccb65b087a687a49,Under 13,club_travel,19,2020-06-18 23:01:40
a8de763520ce77681a82ed123ec4bf07,Between 13 - 18,recreational,2,2020-06-21 19:02:14
df98f3c52ac6e17bc1ca6ae07981731a,Under 13,club_travel,35,2020-06-22 00:50:29
3db439a098e5a75164cceff765eb8374,Under 13,club_travel,29,2020-06-28 18:12:36
b9bae422d0b27ba2004dabde358e45b3,Between 13 - 18,school,12,2020-07-01 19:47:04.875453
f7193eb4612c5aa8a143993c5b3817c9,Under 13,club_travel,50,2020-07-06 12:29:37
3f11fbb1a85f48a87de56ca4f880adc0,Under 13,club_travel,33,2020-07-06 19:25:47
849875f39b89fd98cc1f3d5cd593d913,Between 13 - 18,club_travel,19,2020-07-08 23:34:43
73ce83cb36917695840eb3333079acd8,Under 13,recreational,14,2020-07-11 14:45:41
df5d7938709e184af9f46b9be5edf02d,Under 13,club_travel,25,2020-07-11 16:52:10
be24e47b135d83f8cc46e18026886ede,Under 13,club_travel,18,2020-07-12 13:33:26
cbce1acf0ed6a48d383564afe5e4814e,Between 13 - 18,club_travel,19,2020-07-12 16:29:58
f1984b90954f310cede11e1acb7aceaf,Between 13 - 18,recreational,12,2020-07-14 21:52:34
6d42986087c1dce7bf0cca572609222a,Between 13 - 18,club_travel,14,2020-07-19 01:49:01
3afe2e47877b562b83db76239a94773f,Under 13,club_travel,24,2020-07-19 20:15:47.101632
5863c75cd7eb43546f06c79afc914352,Under 13,club_travel,54,2020-07-20 00:01:47.001677
678a0a3213b6924bb2968df58b3a8777,Between 13 - 18,club_travel,24,2020-07-20 21:40:50
a2fe01095f06cc91c00fee63e95c841e,Under 13,club_travel,16,2020-07-25 17:29:11.513577
92e63af207f29f95d6c161bab4a1ec15,Under 13,club_travel,23,2020-07-25 17:36:28
17e19191a741178bb0e1409f239fb1bf,Between 13 - 18,club_travel,39,2020-07-25 21:20:12
5d8bede5cdf70808ab7c25688ce32bd5,Under 13,club_travel,10,2020-07-26 12:28:56
207166fabe69b8750cb094feaf215c95,Under 13,club_travel,31,2020-07-26 16:37:51
ab3ff7cac2821b3eb3fc402106e1b751,Between 13 - 18,club_travel,23,2020-07-26 18:07:13.157967
9d22b56ff71ba7cfa3208f42a523aa34,Under 13,club_travel,14,2020-07-26 19:02:01
15fc5c6bc15845ca9da3fd631649e250,Under 13,club_travel,23,2020-07-26 20:25:03
a5ccb7c08ee09eaab93b1ad003929542,Under 13,club_travel,12,2020-07-30 22:02:28.52831
806c91e5caeceaa41fc886e1b2990b32,Between 13 - 18,club_travel,65,2020-07-31 23:33:27
d048b16216ed0c2aa8c58496da8e9e65,Between 13 - 18,club_travel,17,2020-08-01 18:33:39
552453e8517aaf820120f2c848c344d4,Between 13 - 18,club_travel,21,2020-08-01 18:37:22.937082
0d399ee98c58c30aa8e28b4d45f08fb8,Under 13,club_travel,13,2020-08-01 20:16:27
229f4d7ef49eea8f7905899b0cff3dc0,Between 13 - 18,club_travel,22,2020-08-02 01:42:12
6b499167ab86b4e9790337c7a1ead06c,Under 13,club_travel,16,2020-08-02 15:00:08
e0d7c8671962846b92b034c0fef434a6,Between 13 - 18,club_travel,34,2020-08-02 21:01:14
9d02a0b6e68df657d9c2a85d1e38b3cd,Between 13 - 18,club_travel,44,2020-08-06 16:58:51
26f3c268d29d9e591d7a36bf19a134ae,Under 13,club_travel,10,2020-08-07 23:23:29
9e0052e52e7d14b4cbcedd894fafc1c7,Between 13 - 18,school,37,2020-08-08 19:56:33.58508
8e7035dabb3207bd16c9bd3f8fbb6dc2,Under 13,club_travel,12,2020-08-09 14:45:10
8e289c30d799eec16ada9bbcc26f1127,Under 13,club_travel,24,2020-08-09 15:17:27
31a6d9aa7a49c5f49af739af82794d98,Under 13,club_travel,26,2020-08-09 17:25:28
6715acffd626d9fba53da52298b725e8,Between 13 - 18,club_travel,23,2020-08-09 19:25:20
084e81e513c06af588fd02a8d34522ce,Under 13,club_travel,38,2020-08-09 19:56:15
e12118605918ca3c7e42d9098361eff3,Under 13,club_travel,22,2020-08-09 21:47:40
cad9ed050f02cc47a79a83e217d2e07a,Under 13,club_travel,16,2020-08-11 22:18:51
94c3c44596d39ad4d4151a9de7725214,Between 13 - 18,club_travel,38,2020-08-12 22:28:16.177284
8db545856366a8731b2c9dbdd7b8937c,Between 13 - 18,club_travel,39,2020-08-16 15:27:54
1cb540ecb89edeff2e05c9190da29886,Over 18,club_travel,15,2020-08-16 17:15:46
2d855e04a10cea14cd20d3c908179c90,Between 13 - 18,recreational,14,2020-08-22 16:18:11
2c50f06087e2d05a61ca82a7b943b410,Under 13,club_travel,26,2020-08-22 19:44:42
1ea1a9a2f75e638330ab76b297107830,Under 13,club_travel,43,2020-08-22 21:45:03
88130578010527c05b9e38f814f89ba5,Between 13 - 18,club_travel,34,2020-08-23 12:17:46
662f9c2ee27fdc3c4446ea1f56a4edb2,Under 13,club_travel,25,2020-08-23 14:06:24
8956646eaeb5a3ac982101e753a0278c,Under 13,school,26,2020-08-30 16:07:01.275841
2430d3febe381772e8b9984c16b8d6cb,Between 13 - 18,club_travel,40,2020-08-30 16:48:42
e7baf7f53ccf7c29c5f59446c6709b2f,Between 13 - 18,club_travel,11,2020-08-30 18:57:12
3a302ecbad739b6af2281928ba5d7705,Under 13,club_travel,26,2020-08-30 20:38:19
4cce56166c4e34d781797f82f6e29359,Under 13,club_travel,23,2020-08-30 21:25:35
06bfe13294dfccccec9775d89bc72603,Between 13 - 18,club_travel,36,2020-08-30 22:59:05
f54f778755c42db11a0c4b300f20a9dc,Over 18,school,26,2020-09-05 20:38:08
03647a46ae1885bf0f8bae72017c497f,Between 13 - 18,club_travel,3,2020-09-06 11:47:45
385710a5fb2c4c6069cbc25bba089790,Between 13 - 18,club_travel,20,2020-09-06 14:36:15.278268
261b5a6b957c65302f536625acd21a3f,Under 13,club_travel,25,2020-09-06 15:55:36
fbcde18ea6608bd8c042e8c1c39b5f21,Under 13,recreational,4,2020-09-11 21:11:43
ef231d4bbf045cf3f8faa6795cf4ba75,Under 13,club_travel,10,2020-09-13 19:01:08
3b154f88e7310f83d84e7df43baa8ba6,Between 13 - 18,club_travel,4,2020-09-13 19:09:47
802f9704ff1dab4504e8d4d523a7f01d,Under 13,club_travel,3,2020-09-22 21:50:34
4c57ae6e33299b748fbdb3c6de7e43cb,Between 13 - 18,club_travel,35,2020-09-23 19:56:00.542993
19621543fabc84a00724d07c25fded98,Under 13,club_travel,13,2020-09-27 04:23:12
ea224f40f29fb40e2515d644ad311f5c,Between 13 - 18,club_travel,24,2020-09-27 12:50:54
5cb374e16c6cf140a184fb2ace79f441,Under 13,club_travel,11,2020-09-27 14:52:16
34f79d86bf60718267266dfe4a8a0d4b,Between 13 - 18,club_travel,6,2020-09-27 18:09:00
29bf521dfcb1d2075100f0b20f2d3512,Under 13,club_travel,2,2020-09-27 18:12:18
